"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Create a complaint linked to a report or enterprise.","12","POST Create Complaint","WastePlatform API - Professional QA Suite","Sun May 24 11:07:56 UTC 2026","passed","Sun May 24 11:07:56 UTC 2026","Citizen Complaints","04 - Complaints","",""
"Use this to inspect available roles before registering users.","27","GET Roles","WastePlatform API - Professional QA Suite","Sun May 24 11:07:54 UTC 2026","passed","Sun May 24 11:07:54 UTC 2026","","01 - Auth","",""
"Enterprise available reports list.","14","GET Enterprise Available Reports","WastePlatform API - Professional QA Suite","Sun May 24 11:07:56 UTC 2026","failed","Sun May 24 11:07:56 UTC 2026","Management Reports","03 - Reports","",""
"Get the current citizen profile.","11","GET Profile","WastePlatform API - Professional QA Suite","Sun May 24 11:07:56 UTC 2026","failed","Sun May 24 11:07:56 UTC 2026","","06 - Citizen API","",""
"Update accepted waste categories.","12","PUT Waste Types","WastePlatform API - Professional QA Suite","Sun May 24 11:07:56 UTC 2026","passed","Sun May 24 11:07:56 UTC 2026","","09 - Enterprise API","",""
"Get unread notification count for the current citizen.","21","GET Unread Count","WastePlatform API - Professional QA Suite","Sun May 24 11:07:56 UTC 2026","failed","Sun May 24 11:07:56 UTC 2026","","05 - Notifications","",""
"Admin waste analytics.","11","GET Analytics Waste","WastePlatform API - Professional QA Suite","Sun May 24 11:07:57 UTC 2026","failed","Sun May 24 11:07:57 UTC 2026","","10 - Admin API","",""
"List collectors belonging to the enterprise.","15","GET Collectors","WastePlatform API - Professional QA Suite","Sun May 24 11:07:56 UTC 2026","failed","Sun May 24 11:07:56 UTC 2026","","09 - Enterprise API","",""
"Overall admin analytics dashboard.","11","GET Analytics Overview","WastePlatform API - Professional QA Suite","Sun May 24 11:07:57 UTC 2026","failed","Sun May 24 11:07:57 UTC 2026","","10 - Admin API","",""
"Admin user analytics.","11","GET Analytics Users","WastePlatform API - Professional QA Suite","Sun May 24 11:07:57 UTC 2026","failed","Sun May 24 11:07:57 UTC 2026","","10 - Admin API","",""
"Citizen leaderboard by points.","36","GET Leaderboard","WastePlatform API - Professional QA Suite","Sun May 24 11:07:56 UTC 2026","failed","Sun May 24 11:07:56 UTC 2026","","06 - Citizen API","",""
"Fetch the current collector profile.","12","GET Collector Profile","WastePlatform API - Professional QA Suite","Sun May 24 11:07:56 UTC 2026","failed","Sun May 24 11:07:56 UTC 2026","","07 - Collector API","",""
"Mark all notifications as read.","15","PUT Mark All Notifications Read","WastePlatform API - Professional QA Suite","Sun May 24 11:07:56 UTC 2026","passed","Sun May 24 11:07:56 UTC 2026","","05 - Notifications","",""
"List the current citizen notifications.","13","GET Notifications","WastePlatform API - Professional QA Suite","Sun May 24 11:07:56 UTC 2026","failed","Sun May 24 11:07:56 UTC 2026","","05 - Notifications","",""
"Enterprise complaint response endpoint.","11","POST Respond Complaint","WastePlatform API - Professional QA Suite","Sun May 24 11:07:56 UTC 2026","passed","Sun May 24 11:07:56 UTC 2026","","09 - Enterprise API","",""
"Resolve a complaint as admin.","14","POST Resolve Complaint","WastePlatform API - Professional QA Suite","Sun May 24 11:07:56 UTC 2026","passed","Sun May 24 11:07:56 UTC 2026","Admin Complaints","04 - Complaints","",""
"Get detailed task information.","12","GET Task By ID","WastePlatform API - Professional QA Suite","Sun May 24 11:07:56 UTC 2026","failed","Sun May 24 11:07:56 UTC 2026","","08 - Collector Tasks","",""
"Use this request to capture an enterprise token into enterpriseToken.","18","POST Login Enterprise","WastePlatform API - Professional QA Suite","Sun May 24 11:07:55 UTC 2026","passed","Sun May 24 11:07:55 UTC 2026","","01 - Auth","",""
"Collector task summary statistics.","12","GET Task Stats","WastePlatform API - Professional QA Suite","Sun May 24 11:07:56 UTC 2026","failed","Sun May 24 11:07:56 UTC 2026","","08 - Collector Tasks","",""
"Admin or Enterprise report list. Set managementToken to the token of the role you want to use.","17","GET All Reports","WastePlatform API - Professional QA Suite","Sun May 24 11:07:56 UTC 2026","failed","Sun May 24 11:07:56 UTC 2026","Management Reports","03 - Reports","",""
"Reject a complaint as admin.","12","POST Reject Complaint","WastePlatform API - Professional QA Suite","Sun May 24 11:07:56 UTC 2026","passed","Sun May 24 11:07:56 UTC 2026","Admin Complaints","04 - Complaints","",""
"Remove a collector from the enterprise.","12","DELETE Collector","WastePlatform API - Professional QA Suite","Sun May 24 11:07:56 UTC 2026","failed","Sun May 24 11:07:56 UTC 2026","","09 - Enterprise API","",""
"Leaderboard filtered by district and ward.","31","GET Leaderboard by Area","WastePlatform API - Professional QA Suite","Sun May 24 11:07:56 UTC 2026","failed","Sun May 24 11:07:56 UTC 2026","","06 - Citizen API","",""
"Update enterprise capacity and service area.","13","PUT Enterprise Profile","WastePlatform API - Professional QA Suite","Sun May 24 11:07:56 UTC 2026","passed","Sun May 24 11:07:56 UTC 2026","","09 - Enterprise API","",""
"List complaints for the current citizen.","13","GET My Complaints","WastePlatform API - Professional QA Suite","Sun May 24 11:07:56 UTC 2026","failed","Sun May 24 11:07:56 UTC 2026","Citizen Complaints","04 - Complaints","",""
"List tasks assigned to the current collector.","13","GET My Tasks","WastePlatform API - Professional QA Suite","Sun May 24 11:07:56 UTC 2026","failed","Sun May 24 11:07:56 UTC 2026","","08 - Collector Tasks","",""
"List reward rules for the enterprise.","11","GET Reward Rules","WastePlatform API - Professional QA Suite","Sun May 24 11:07:56 UTC 2026","failed","Sun May 24 11:07:56 UTC 2026","","09 - Enterprise API","",""
"Paginated reward point history.","13","GET Rewards History","WastePlatform API - Professional QA Suite","Sun May 24 11:07:56 UTC 2026","failed","Sun May 24 11:07:56 UTC 2026","","06 - Citizen API","",""
"Public analytics endpoint. No auth required.","1050","GET Public Analytics Reports","WastePlatform API - Professional QA Suite","Sun May 24 11:07:53 UTC 2026","passed","Sun May 24 11:07:54 UTC 2026","","00 - Smoke & Public","",""
"Fetch a complaint by ID.","12","GET Complaint Detail","WastePlatform API - Professional QA Suite","Sun May 24 11:07:56 UTC 2026","failed","Sun May 24 11:07:56 UTC 2026","Citizen Complaints","04 - Complaints","",""
"Approve a report as Enterprise or Admin.","14","POST Accept Report","WastePlatform API - Professional QA Suite","Sun May 24 11:07:56 UTC 2026","passed","Sun May 24 11:07:56 UTC 2026","Management Reports","03 - Reports","",""
"Activate or deactivate a user.","11","PATCH Toggle User Status","WastePlatform API - Professional QA Suite","Sun May 24 11:07:57 UTC 2026","passed","Sun May 24 11:07:57 UTC 2026","","10 - Admin API","",""
"Escalate a complaint to admin.","12","POST Escalate Complaint","WastePlatform API - Professional QA Suite","Sun May 24 11:07:56 UTC 2026","passed","Sun May 24 11:07:56 UTC 2026","Citizen Complaints","04 - Complaints","",""
"Admin report analytics.","12","GET Analytics Reports","WastePlatform API - Professional QA Suite","Sun May 24 11:07:57 UTC 2026","failed","Sun May 24 11:07:57 UTC 2026","","10 - Admin API","",""
"Assign a collector to a task. Use managementToken if you want admin access, or enterpriseToken for enterprise flows.","11","PUT Assign Collector","WastePlatform API - Professional QA Suite","Sun May 24 11:07:56 UTC 2026","passed","Sun May 24 11:07:56 UTC 2026","","09 - Enterprise API","",""
"Enterprise task statistics.","11","GET Task Stats","WastePlatform API - Professional QA Suite","Sun May 24 11:07:56 UTC 2026","passed","Sun May 24 11:07:56 UTC 2026","","09 - Enterprise API","",""
"Get all categories and accepted category IDs.","13","GET Waste Types","WastePlatform API - Professional QA Suite","Sun May 24 11:07:56 UTC 2026","passed","Sun May 24 11:07:56 UTC 2026","","09 - Enterprise API","",""
"Mark an enterprise as verified.","10","POST Verify Enterprise","WastePlatform API - Professional QA Suite","Sun May 24 11:07:57 UTC 2026","passed","Sun May 24 11:07:57 UTC 2026","","10 - Admin API","",""
"Complaint list visible to enterprise/admin.","11","GET Enterprise Complaints","WastePlatform API - Professional QA Suite","Sun May 24 11:07:56 UTC 2026","passed","Sun May 24 11:07:56 UTC 2026","","09 - Enterprise API","",""
"List the current citizen reports.","25","GET My Reports","WastePlatform API - Professional QA Suite","Sun May 24 11:07:56 UTC 2026","failed","Sun May 24 11:07:56 UTC 2026","Citizen Reports","03 - Reports","",""
"Total reward points for the current citizen.","13","GET Rewards Total","WastePlatform API - Professional QA Suite","Sun May 24 11:07:56 UTC 2026","failed","Sun May 24 11:07:56 UTC 2026","","06 - Citizen API","",""
"Fetch a single report by ID.","13","GET Report By ID","WastePlatform API - Professional QA Suite","Sun May 24 11:07:56 UTC 2026","passed","Sun May 24 11:07:56 UTC 2026","Citizen Reports","03 - Reports","",""
"Update the current citizen profile.","14","PUT Profile","WastePlatform API - Professional QA Suite","Sun May 24 11:07:56 UTC 2026","passed","Sun May 24 11:07:56 UTC 2026","","06 - Citizen API","",""
"Public reference data for report creation and enterprise waste-type setup.","31","GET All Categories","WastePlatform API - Professional QA Suite","Sun May 24 11:07:55 UTC 2026","passed","Sun May 24 11:07:56 UTC 2026","","02 - Waste Categories","",""
"Use this request to capture an admin token into adminToken and managementToken.","19","POST Login Admin","WastePlatform API - Professional QA Suite","Sun May 24 11:07:55 UTC 2026","passed","Sun May 24 11:07:55 UTC 2026","","01 - Auth","",""
"Admin analytics summary.","11","GET Analytics Summary","WastePlatform API - Professional QA Suite","Sun May 24 11:07:57 UTC 2026","failed","Sun May 24 11:07:57 UTC 2026","","10 - Admin API","",""
"Admin enterprise detail view.","12","GET Enterprise Detail","WastePlatform API - Professional QA Suite","Sun May 24 11:07:57 UTC 2026","failed","Sun May 24 11:07:57 UTC 2026","","10 - Admin API","",""
"List collectors available for assignment.","12","GET Available Collectors","WastePlatform API - Professional QA Suite","Sun May 24 11:07:56 UTC 2026","failed","Sun May 24 11:07:56 UTC 2026","","09 - Enterprise API","",""
"Create a new user from the admin panel.","32","POST Create User","WastePlatform API - Professional QA Suite","Sun May 24 11:07:56 UTC 2026","passed","Sun May 24 11:07:57 UTC 2026","","10 - Admin API","",""
"Enterprise analytics report endpoint.","11","GET Enterprise Report Analytics","WastePlatform API - Professional QA Suite","Sun May 24 11:07:56 UTC 2026","failed","Sun May 24 11:07:56 UTC 2026","","09 - Enterprise API","",""
"Change a user's role.","11","PATCH Update User Role","WastePlatform API - Professional QA Suite","Sun May 24 11:07:57 UTC 2026","passed","Sun May 24 11:07:57 UTC 2026","","10 - Admin API","",""
"Use a valid categoryId from the list endpoint.","27","GET Category By ID","WastePlatform API - Professional QA Suite","Sun May 24 11:07:56 UTC 2026","passed","Sun May 24 11:07:56 UTC 2026","","02 - Waste Categories","",""
"Register a new citizen account. The email is timestamped to avoid duplicates.","734","POST Register Citizen","WastePlatform API - Professional QA Suite","Sun May 24 11:07:54 UTC 2026","passed","Sun May 24 11:07:55 UTC 2026","","01 - Auth","",""
"Toggle collector availability.","12","PATCH Toggle Availability","WastePlatform API - Professional QA Suite","Sun May 24 11:07:56 UTC 2026","passed","Sun May 24 11:07:56 UTC 2026","","07 - Collector API","",""
"Use this request to capture a collector token into collectorToken.","16","POST Login Collector","WastePlatform API - Professional QA Suite","Sun May 24 11:07:55 UTC 2026","passed","Sun May 24 11:07:55 UTC 2026","","01 - Auth","",""
"Admin complaint list with filters.","16","GET All Complaints","WastePlatform API - Professional QA Suite","Sun May 24 11:07:56 UTC 2026","failed","Sun May 24 11:07:56 UTC 2026","Admin Complaints","04 - Complaints","",""
"Create a report as a Citizen. Upload at least one image if the backend requires it.","23","POST Create Report","WastePlatform API - Professional QA Suite","Sun May 24 11:07:56 UTC 2026","passed","Sun May 24 11:07:56 UTC 2026","Citizen Reports","03 - Reports","",""
"Dashboard user stats.","61","GET User Stats","WastePlatform API - Professional QA Suite","Sun May 24 11:07:56 UTC 2026","failed","Sun May 24 11:07:56 UTC 2026","","10 - Admin API","",""
"Admin user list with filters.","32","GET Users","WastePlatform API - Professional QA Suite","Sun May 24 11:07:56 UTC 2026","passed","Sun May 24 11:07:56 UTC 2026","","10 - Admin API","",""
"Bulk update reward rules.","11","PUT Reward Rules","WastePlatform API - Professional QA Suite","Sun May 24 11:07:56 UTC 2026","passed","Sun May 24 11:07:56 UTC 2026","","09 - Enterprise API","",""
"Update a collector profile.","13","PUT Update Collector","WastePlatform API - Professional QA Suite","Sun May 24 11:07:56 UTC 2026","failed","Sun May 24 11:07:56 UTC 2026","","09 - Enterprise API","",""
"Reject a report as Enterprise or Admin.","13","POST Reject Report","WastePlatform API - Professional QA Suite","Sun May 24 11:07:56 UTC 2026","passed","Sun May 24 11:07:56 UTC 2026","Management Reports","03 - Reports","",""
"Mark one notification as read.","13","PUT Mark Notification Read","WastePlatform API - Professional QA Suite","Sun May 24 11:07:56 UTC 2026","passed","Sun May 24 11:07:56 UTC 2026","","05 - Notifications","",""
"Complete a task and upload proof images if required.","12","PUT Complete Task","WastePlatform API - Professional QA Suite","Sun May 24 11:07:56 UTC 2026","passed","Sun May 24 11:07:56 UTC 2026","","08 - Collector Tasks","",""
"Create a new collector under the enterprise.","14","POST Create Collector","WastePlatform API - Professional QA Suite","Sun May 24 11:07:56 UTC 2026","passed","Sun May 24 11:07:56 UTC 2026","","09 - Enterprise API","",""
"Smoke test. Keep this request green on every deployment.","516","GET Health","WastePlatform API - Professional QA Suite","Sun May 24 11:07:52 UTC 2026","passed","Sun May 24 11:07:53 UTC 2026","","00 - Smoke & Public","",""
"Reject an enterprise with a reason.","10","POST Reject Enterprise","WastePlatform API - Professional QA Suite","Sun May 24 11:07:57 UTC 2026","passed","Sun May 24 11:07:57 UTC 2026","","10 - Admin API","",""
"Get current enterprise profile and accepted waste types.","14","GET Enterprise Profile","WastePlatform API - Professional QA Suite","Sun May 24 11:07:56 UTC 2026","passed","Sun May 24 11:07:56 UTC 2026","","09 - Enterprise API","",""
"Admin complaint detail view.","13","GET Complaint Detail","WastePlatform API - Professional QA Suite","Sun May 24 11:07:56 UTC 2026","failed","Sun May 24 11:07:56 UTC 2026","Admin Complaints","04 - Complaints","",""
"Admin enterprise list with filters.","11","GET Enterprises","WastePlatform API - Professional QA Suite","Sun May 24 11:07:57 UTC 2026","failed","Sun May 24 11:07:57 UTC 2026","","10 - Admin API","",""
"Move task to OnTheWay.","11","PUT Set On The Way","WastePlatform API - Professional QA Suite","Sun May 24 11:07:56 UTC 2026","passed","Sun May 24 11:07:56 UTC 2026","","08 - Collector Tasks","",""
"Use this request to capture a citizen token into citizenToken.","35","POST Login Citizen","WastePlatform API - Professional QA Suite","Sun May 24 11:07:55 UTC 2026","passed","Sun May 24 11:07:55 UTC 2026","","01 - Auth","",""
"Register a new enterprise account. Adjust payload if your backend registration command uses a slightly different shape.","607","POST Register Enterprise","WastePlatform API - Professional QA Suite","Sun May 24 11:07:55 UTC 2026","passed","Sun May 24 11:07:55 UTC 2026","","01 - Auth","",""
"Get one task progress.","12","GET Task Progress","WastePlatform API - Professional QA Suite","Sun May 24 11:07:56 UTC 2026","passed","Sun May 24 11:07:56 UTC 2026","","09 - Enterprise API","",""
